seed,method,target_fraction,n_targeted,n_treated,n_control,uplift,uplift_ci95_low,uplift_ci95_high,incremental_conversions_per_10000,incremental_conversions_per_10000_ci95_low,incremental_conversions_per_10000_ci95_high,cumulative_gain,auuc,qini,train_index_hash,test_index_hash
256,two_model_logistic,0.2,10002,5029,4973,0.0710771552744,0.0511902101933,0.0916587802409,710.771552744,511.902101933,916.587802409,710.913707054,0.0230829749507,0.0149334969011,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,two_model_logistic,0.3,15003,7504,7499,0.0573779773337,0.0416498812315,0.0732389451856,573.779773337,416.498812315,732.389451856,860.841793938,0.0230829749507,0.0149334969011,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,two_model_logistic,0.5,25005,12469,12536,0.0522684387466,0.0397580617033,0.0642077235078,522.684387466,397.580617033,642.077235078,1306.97231086,0.0230829749507,0.0149334969011,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,s_learner,0.05,2500,1270,1230,0.0789130017284,0.0390519172908,0.116922572178,789.130017284,390.519172908,1169.22572178,197.282504321,0.0160548044379,0.0104019282905,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,s_learner,0.1,5001,2505,2496,0.0824264931675,0.0564062739905,0.108440282896,824.264931675,564.062739905,1084.40282896,412.214892331,0.0160548044379,0.0104019282905,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,s_learner,0.2,10002,5011,4991,0.0765950253062,0.0577835154166,0.0963786501994,765.950253062,577.835154166,963.786501994,766.103443112,0.0160548044379,0.0104019282905,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,s_learner,0.3,15003,7500,7503,0.0590073837132,0.0436757457017,0.0747363134746,590.073837132,436.757457017,747.363134746,885.287777849,0.0160548044379,0.0104019282905,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,s_learner,0.5,25005,12487,12518,0.0480347588333,0.0365884682076,0.0594836285912,480.347588333,365.884682076,594.836285912,1201.10914463,0.0160548044379,0.0104019282905,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,t_learner,0.05,2500,1382,1118,0.128295307156,0.088811650689,0.166080115153,1282.95307156,888.11650689,1660.80115153,320.738267891,0.0191391987049,0.0127911774553,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,t_learner,0.1,5001,2651,2350,0.106808671156,0.0797483607149,0.133597827396,1068.08671156,797.483607149,1335.97827396,534.15016445,0.0191391987049,0.0127911774553,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,t_learner,0.2,10002,5147,4855,0.0771325501922,0.0573332650358,0.0952749384371,771.325501922,573.332650358,952.749384371,771.479767023,0.0191391987049,0.0127911774553,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,t_learner,0.3,15003,7567,7436,0.0649241706845,0.0496728086011,0.0810985645856,649.241706845,496.728086011,810.985645856,974.05733278,0.0191391987049,0.0127911774553,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,t_learner,0.5,25005,12525,12480,0.0498343697221,0.038489168298,0.0617443910256,498.343697221,384.89168298,617.443910256,1246.1084149,0.0191391987049,0.0127911774553,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,x_learner,0.05,2500,1386,1114,0.137714669133,0.0971012380797,0.175402330564,1377.14669133,971.012380797,1754.02330564,344.286672832,0.0225806670029,0.015185767165,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,x_learner,0.1,5001,2624,2377,0.116375683635,0.0882844204688,0.142753699228,1163.75683635,882.844204688,1427.53699228,581.994793858,0.0225806670029,0.015185767165,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,x_learner,0.2,10002,5111,4891,0.0891899283864,0.0709565285101,0.107419982982,891.899283864,709.565285101,1074.19982982,892.077663721,0.0225806670029,0.015185767165,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,x_learner,0.3,15003,7591,7412,0.0668308708803,0.0518315956714,0.082177470384,668.308708803,518.315956714,821.77470384,1002.66355582,0.0225806670029,0.015185767165,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,x_learner,0.5,25005,12562,12443,0.0497618159665,0.0368004291257,0.0617412882445,497.618159665,368.004291257,617.412882445,1244.29420824,0.0225806670029,0.015185767165,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,dr_learner,0.05,2500,1503,997,0.211595531772,0.173176365424,0.24707066976,2115.95531772,1731.76365424,2470.7066976,528.988829429,0.0199362346038,0.0138442213177,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,dr_learner,0.1,5001,2716,2285,0.141576781404,0.113945957661,0.168860887584,1415.76781404,1139.45957661,1688.60887584,708.025483801,0.0199362346038,0.0138442213177,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,dr_learner,0.2,10002,5187,4815,0.0821083381831,0.0613274919866,0.10173720306,821.083381831,613.274919866,1017.3720306,821.247598507,0.0199362346038,0.0138442213177,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,dr_learner,0.3,15003,7677,7326,0.0662216090118,0.0494767948168,0.0822118798965,662.216090118,494.767948168,822.118798965,993.522800003,0.0199362346038,0.0138442213177,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,dr_learner,0.5,25005,12621,12384,0.0432797151481,0.0318959799567,0.0553197941216,432.797151481,318.959799567,553.197941216,1082.20927728,0.0199362346038,0.0138442213177,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,causal_forest_dml,0.05,2500,1272,1228,0.0954663716633,0.0606209539467,0.132493201094,954.663716633,606.209539467,1324.93201094,238.665929158,0.0119539325292,0.00784027106628,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,causal_forest_dml,0.1,5001,2527,2474,0.0838910662181,0.0582698529287,0.111694475733,838.910662181,582.698529287,1116.94475733,419.539222157,0.0119539325292,0.00784027106628,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,causal_forest_dml,0.2,10002,5044,4958,0.0617891317999,0.0415924515334,0.0825409970317,617.891317999,415.924515334,825.409970317,618.014896263,0.0119539325292,0.00784027106628,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,causal_forest_dml,0.3,15003,7493,7510,0.0472462447419,0.0307157163819,0.0619078752242,472.462447419,307.157163819,619.078752242,708.835409862,0.0119539325292,0.00784027106628,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
256,causal_forest_dml,0.5,25005,12470,12535,0.0424203729157,0.0308224909308,0.0553585413928,424.203729157,308.224909308,553.585413928,1060.72142476,0.0119539325292,0.00784027106628,1eaddf8e95d8b450932f7abd66d6bf7c22272f3c18c5aa5ed7b9035b7726a11e,2b5c5de909598a43ca7876ee70b545acf8a12eca36bc96419a8c7c846c862a40
